date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:24	30098/30098	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:42%20GMT	https://htmldesigntemplates.com/html/yatriiworld/dashboard-list.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/dashboard-list.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:24	22917/22917	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:43%20GMT	https://htmldesigntemplates.com/html/yatriiworld/dashboard-messages.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/dashboard-messages.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:25	24611/24611	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:41%20GMT	https://htmldesigntemplates.com/html/yatriiworld/dashboard-history.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/dashboard-history.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:25	26318/26318	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:41%20GMT	https://htmldesigntemplates.com/html/yatriiworld/dashboard-add-new.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/dashboard-add-new.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:25	23822/23822	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:44%20GMT	https://htmldesigntemplates.com/html/yatriiworld/dashboard-reviews.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/dashboard-reviews.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:26	23042/23042	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2012:28:35%20GMT	https://htmldesigntemplates.com/html/yatriiworld/contact.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/contact.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:26	190044/190044	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:42%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/slider/1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/slider/1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:26	447697/447697	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:46%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/slider/2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/slider/2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:26	246763/246763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:07%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination7.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination7.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:26	675637/675637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:47%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/slider/3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/slider/3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:27	177606/177606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:05%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination5.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination5.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:27	369525/369525	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:06%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination6.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination6.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:27	143041/143041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:04%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:28	236107/236107	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:04%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:28	83551/83551	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:01%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination12.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination12.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:28	96336/96336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:12%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:28	98680/98680	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:19%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:29	67629/67629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:24%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:29	168341/168341	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:24%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:29	145668/145668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:25%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending5.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending5.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:29	85848/85848	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:26%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending6.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending6.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:29	198183/198183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:07%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination8.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination8.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:30	157972/157972	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:08%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/destination/destination9.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/destination/destination9.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:30	154767/154767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:30%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/bg/bg4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/bg/bg4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:30	114495/114495	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:27%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending8.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending8.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:30	5833/5833	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:17%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/reviewer/1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/reviewer/1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:31	83573/83573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:14%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending11.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending11.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:31	9065/9065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:18%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/reviewer/2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/reviewer/2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:31	125667/125667	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:14%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending12.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending12.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:31	96916/96916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:15%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending14.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending14.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:32	48700/48700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:15%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending13.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending13.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:32	118909/118909	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:26%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending7.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending7.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:32	102185/102185	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:28%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/trending/trending9.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/trending/trending9.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:32	161880/161880	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:03%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:33	221093/221093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:06%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:33	166640/166640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:07%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:33	199194/199194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:08%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/new-deal/deal4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:33	125473/125473	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:29%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/bg/bg2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/bg/bg2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:33	23671/23671	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:00%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/testimonial/img1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/testimonial/img1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:34	60520/60520	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:00%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/testimonial/img2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/testimonial/img2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:34	30798/30798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:32:01%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/testimonial/img3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/testimonial/img3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:34	134000/134000	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:46%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:34	125314/125314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:46%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:35	84808/84808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:47%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-5.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-5.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:35	107530/107530	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:44%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:35	63392/63392	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:48%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-7.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-7.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:35	158614/158614	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:49%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-8.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-8.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:35	72296/72296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:45%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:36	121805/121805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:48%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-6.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-6.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:36	139820/139820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:49%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/insta/ins-9.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/insta/ins-9.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:36	116600/116600	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:38%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/blog/blog1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/blog/blog1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:38	50611/50611	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2008:41:37%20GMT	https://htmldesigntemplates.com/html/yatriiworld/single-right.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/single-right.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:38	79862/79862	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:39%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/blog/blog2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/blog/blog2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:38	85429/85429	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:40%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/blog/blog3.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/blog/blog3.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:38	138524/138524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:40%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/blog/blog4.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/blog/blog4.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:38	141700/141700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:29:41%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/blog/blog5.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/blog/blog5.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:40	50607/50607	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2008:41:39%20GMT	https://htmldesigntemplates.com/html/yatriiworld/about-us.html	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/about-us.html	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:40	2225912/2225912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:31%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/shop/shop1.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/shop/shop1.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:41	2230205/2230205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:33%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/shop/shop2.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/shop/shop2.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:41	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f471be-4d7%22	https://htmldesigntemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:41	2224971/2224971	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:37%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/shop/shop6.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/shop/shop6.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:41	89475/89475	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:42%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/jquery-3.5.1.min.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/jquery-3.5.1.min.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:41	37051/37051	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:35%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/bootstrap.min.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/bootstrap.min.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:42	23002/23002	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:43%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/particles.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/particles.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:42	3329/3329	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:43%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/particlerun.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/particlerun.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:42	532462/532462	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:44%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/plugin.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/plugin.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:42	13235/13235	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:42%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/main.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/main.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:43	414/414	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:38%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/custom-swiper.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/custom-swiper.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:43	2200/2200	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:37%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/custom-nav.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/custom-nav.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:43	298/298	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2012:32:36%20GMT	https://htmldesigntemplates.com/html/yatriiworld/js/custom-date.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/js/custom-date.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Mar%202024%2008:41:43%20GMT	https://htmldesigntemplates.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:44	7898/7898	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Mar%202024%2008:41:43%20GMT	https://htmldesigntemplates.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/de9364586261/main.js	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/de9364586261/main.js	(from https://htmldesigntemplates.com/html/yatriiworld/index.html)
14:11:44	100/100	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2012:30:09%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/dot-overlay.png	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/dot-overlay.png	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
14:11:44	194616/194616	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20Sep%202021%2012:30:50%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/loader.gif	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/loader.gif	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
14:11:44	250877/250877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:31:53%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/streetmap.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/streetmap.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
14:11:45	262158/262158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2012:30:40%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/flights/flightbg.jpg	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/flights/flightbg.jpg	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
14:11:45	15744/15744	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2012:29:47%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/bottom-bg.png	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/bottom-bg.png	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
14:11:45	16014/16014	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2012:32:02%20GMT	https://htmldesigntemplates.com/html/yatriiworld/images/top-bg.png	C:/Users/dell/Downloads/travel/htmldesigntemplates.com/html/yatriiworld/images/top-bg.png	(from https://htmldesigntemplates.com/html/yatriiworld/css/style.css)
